Time,Roller Count,Barcode,AC_X,AC_Y,AC_Z,GY_X,GY_Y,GY_Z,Pressure,Thermal,Trash
09/11/2020 18:08:17.252,0,START,0.001953125,-0.0205078125,0.994140625,0.67138671875,0.3662109375,-1.52587890625,101423,RIGHT LEFT,
09/11/2020 18:08:17.345,0,,0.0146484375,-0.009765625,0.95703125,0.79345703125,0.8544921875,-0.9765625,101422,RIGHT,
09/11/2020 18:08:17.552,0,,0.00390625,-0.013671875,0.9755859375,0.0,0.3662109375,-1.40380859375,101422,RIGHT,
09/11/2020 18:08:17.671,0,,-0.00390625,-0.0146484375,0.9638671875,0.244140625,0.54931640625,-1.46484375,101422,RIGHT,
09/11/2020 18:08:17.807,0,,-0.0048828125,-0.0009765625,0.9521484375,0.42724609375,0.1220703125,-1.03759765625,101422,RIGHT,
09/11/2020 18:08:17.906,0,,0.0009765625,-0.009765625,0.962890625,-0.1220703125,0.48828125,-0.9765625,101422,LEFT RIGHT,
09/11/2020 18:08:17.987,0,,-0.0009765625,0.0,0.9658203125,-0.30517578125,0.48828125,-1.0986328125,101422,,
09/11/2020 18:08:18.162,0,,0.005859375,0.001953125,0.9853515625,0.42724609375,0.48828125,-0.8544921875,101422,RIGHT,
09/11/2020 18:08:18.368,0,,-0.24609375,0.2705078125,0.40234375,-76.66015625,-102.6611328125,1.52587890625,101422,RIGHT,
09/11/2020 18:08:18.453,1,,-0.1259765625,0.04296875,1.501953125,8.36181640625,5.7373046875,-1.03759765625,101422,RIGHT,
09/11/2020 18:08:18.563,1,,-0.095703125,0.0478515625,1.353515625,20.8740234375,18.49365234375,5.92041015625,101422,,
09/11/2020 18:08:18.754,1,,0.013671875,-0.037109375,1.0107421875,13.61083984375,-55.6640625,2.50244140625,101422,RIGHT,
09/11/2020 18:08:18.889,1,,0.0830078125,-0.0703125,0.7724609375,4.57763671875,-42.29736328125,-9.27734375,101420,,
09/11/2020 18:08:18.982,1,,0.0576171875,-0.1083984375,0.716796875,2.9296875,16.54052734375,-16.17431640625,101420,,
09/11/2020 18:08:19.075,1,,0.013671875,0.0009765625,0.8193359375,10.55908203125,89.2333984375,-13.24462890625,101420,,
09/11/2020 18:08:19.275,1,,-0.0341796875,-0.1826171875,1.0712890625,-16.05224609375,36.9873046875,-8.60595703125,101420,LEFT,
09/11/2020 18:08:19.347,1,,-0.013671875,-0.1298828125,0.845703125,-12.39013671875,6.103515625,-1.64794921875,101420,,
09/11/2020 18:08:19.512,2,,0.025390625,-0.2705078125,0.8857421875,-26.55029296875,-28.076171875,-3.90625,101413,,
09/11/2020 18:08:19.610,2,,0.025390625,-0.224609375,0.791015625,-17.15087890625,10.8642578125,-2.38037109375,101413,,
09/11/2020 18:08:19.703,2,,0.001953125,-0.189453125,0.73046875,-10.55908203125,31.79931640625,10.986328125,101413,,
09/11/2020 18:08:19.804,2,,0.017578125,-0.162109375,0.7626953125,-4.0283203125,24.59716796875,20.44677734375,101413,,
