Time,ACC_X,ACC_Y,ACC_Z,GY_X,GY_Y,GY_Z,P
0.154,0.017578125,0.001953125,0.9873046875,-1.64794921875,1.15966796875,-0.8544921875,101308
0.156,0.0107421875,-0.0048828125,0.9990234375,-1.953125,0.79345703125,-1.52587890625,101308
0.158,0.0078125,-0.0234375,1.0068359375,-2.50244140625,1.03759765625,-1.03759765625,101308
0.16,0.0234375,-0.0126953125,1.013671875,-2.01416015625,0.8544921875,-0.91552734375,101308
0.162,0.0078125,-0.0283203125,0.9970703125,-1.3427734375,0.244140625,-1.40380859375,101308
0.163,0.0146484375,-0.0166015625,1.0029296875,-2.0751953125,0.30517578125,-1.52587890625,101308
0.165,0.0205078125,-0.0234375,1.0107421875,-2.5634765625,1.03759765625,-1.40380859375,101308
0.166,0.0146484375,-0.0322265625,0.9990234375,-1.52587890625,1.28173828125,-0.8544921875,101308
0.168,0.015625,-0.029296875,0.9873046875,-1.64794921875,1.0986328125,-1.5869140625,101308
0.17,0.0126953125,-0.0380859375,0.9775390625,-1.28173828125,0.91552734375,-1.40380859375,101308
0.172,0.0087890625,-0.0224609375,0.9833984375,-1.46484375,0.18310546875,-1.40380859375,101308
0.174,0.0087890625,-0.025390625,0.9833984375,-2.38037109375,0.48828125,-0.79345703125,101308
0.176,0.017578125,-0.005859375,0.994140625,-2.01416015625,0.30517578125,-1.52587890625,101308
0.178,-0.0048828125,-0.015625,0.9931640625,-2.25830078125,0.67138671875,-1.28173828125,101308
0.18,0.0126953125,-0.0009765625,0.990234375,-2.38037109375,0.48828125,-1.40380859375,101308
0.181,0.013671875,0.001953125,1.001953125,-2.685546875,0.42724609375,-0.91552734375,101308
0.184,0.0068359375,0.0009765625,1.009765625,-1.953125,0.91552734375,-1.52587890625,101308
0.186,0.015625,0.0166015625,1.0185546875,-2.01416015625,0.06103515625,-0.54931640625,101308
0.188,0.017578125,0.0126953125,1.01171875,-1.3427734375,0.79345703125,-1.52587890625,101308
0.19,0.0048828125,0.0126953125,0.99609375,-1.15966796875,0.244140625,-1.0986328125,101308
0.192,0.0166015625,-0.0029296875,1.00390625,-0.732421875,1.0986328125,-1.5869140625,101308
0.193,0.013671875,0.0146484375,0.9853515625,0.1220703125,0.0,-1.64794921875,101308
0.195,0.0126953125,0.0087890625,0.978515625,0.6103515625,1.15966796875,-0.48828125,101308
0.197,0.001953125,-0.0009765625,0.9814453125,-0.6103515625,0.54931640625,-0.9765625,101308
0.199,0.0087890625,-0.0126953125,1.0029296875,-1.89208984375,-0.06103515625,-1.64794921875,101308
0.201,0.0146484375,-0.0185546875,0.986328125,-1.28173828125,0.91552734375,-1.3427734375,101308
0.203,0.0234375,-0.0361328125,0.982421875,-1.15966796875,1.0986328125,-1.15966796875,101308
0.205,0.009765625,-0.0322265625,0.982421875,-1.03759765625,0.9765625,-0.9765625,101308
0.207,0.0087890625,-0.0126953125,0.984375,-1.708984375,1.0986328125,-1.52587890625,101308
0.209,0.0126953125,-0.0146484375,0.9970703125,-0.67138671875,0.67138671875,-1.28173828125,101308
0.211,0.0107421875,-0.0078125,1.001953125,-0.6103515625,0.30517578125,-1.46484375,101308
0.213,0.0126953125,0.0,0.9951171875,-0.8544921875,0.42724609375,-1.15966796875,101308
0.216,0.0068359375,-0.0126953125,1.0,-1.28173828125,0.18310546875,-1.52587890625,101308
0.217,0.0244140625,-0.0029296875,1.0,-1.708984375,0.67138671875,-1.40380859375,101308
0.219,0.0126953125,-0.00390625,0.9970703125,-1.953125,1.28173828125,-0.8544921875,101308
0.221,0.015625,0.0107421875,1.00390625,-2.99072265625,0.732421875,-1.8310546875,101308
0.223,0.0185546875,-0.0048828125,1.0048828125,-2.74658203125,0.67138671875,-1.28173828125,101308
0.224,0.0126953125,-0.009765625,1.0107421875,-2.25830078125,0.1220703125,-0.91552734375,101308
0.226,0.01953125,0.01171875,1.013671875,-2.38037109375,0.732421875,-1.40380859375,101308
0.228,0.0068359375,0.0087890625,1.0224609375,-2.62451171875,0.3662109375,-1.40380859375,101308
0.23,0.017578125,0.001953125,1.025390625,-1.64794921875,0.91552734375,-1.0986328125,101308
0.232,0.009765625,-0.0029296875,1.0,-0.8544921875,0.42724609375,-1.03759765625,101308
0.235,0.015625,-0.0048828125,0.994140625,-1.52587890625,-0.30517578125,-0.8544921875,101308
0.237,0.0009765625,-0.0146484375,0.9853515625,-1.0986328125,0.42724609375,-1.46484375,101308
0.239,0.0087890625,-0.0263671875,0.9990234375,-1.15966796875,0.8544921875,-0.9765625,101308
0.241,0.0224609375,-0.02734375,0.9853515625,-1.5869140625,1.52587890625,-1.15966796875,101308
0.242,0.0185546875,-0.0166015625,0.970703125,-1.64794921875,0.732421875,-1.15966796875,101308
0.246,0.01953125,-0.025390625,0.978515625,-2.0751953125,0.732421875,-1.0986328125,101308
0.248,0.0185546875,-0.021484375,0.98046875,-1.953125,0.91552734375,-1.52587890625,101308
0.249,0.0244140625,0.001953125,0.9775390625,-2.62451171875,0.91552734375,-0.9765625,101308
0.251,0.013671875,-0.001953125,0.984375,-1.52587890625,1.15966796875,-1.3427734375,101308
0.253,0.001953125,0.001953125,0.984375,-2.0751953125,0.18310546875,-1.15966796875,101308
0.256,0.0146484375,0.0009765625,0.9892578125,-2.50244140625,0.3662109375,-1.46484375,101308
0.258,0.001953125,0.01171875,1.0126953125,-1.953125,0.244140625,-0.8544921875,101308
0.26,0.00390625,0.0234375,1.0263671875,-1.5869140625,0.6103515625,-0.67138671875,101308
0.262,0.00390625,0.005859375,1.0029296875,-1.953125,0.3662109375,-1.3427734375,101308
0.264,-0.0048828125,0.009765625,1.0,-1.28173828125,-0.18310546875,-0.67138671875,101308
0.265,0.001953125,0.0078125,1.0068359375,-1.52587890625,0.42724609375,-0.6103515625,101308
0.267,0.005859375,0.01171875,1.0126953125,-2.01416015625,1.220703125,-1.15966796875,101308
0.269,0.009765625,0.0029296875,1.0126953125,-1.3427734375,0.48828125,-1.220703125,101308
0.271,0.0048828125,-0.0078125,1.0185546875,-0.42724609375,0.9765625,-1.220703125,101308
0.273,0.0126953125,-0.009765625,1.0087890625,0.30517578125,0.3662109375,-0.8544921875,101308
0.274,0.025390625,-0.015625,0.9912109375,0.54931640625,0.67138671875,-2.0751953125,101308
0.276,0.005859375,-0.0224609375,0.9609375,-0.54931640625,0.48828125,-1.708984375,101308
0.278,0.0107421875,-0.0166015625,0.984375,-0.91552734375,0.48828125,-1.28173828125,101308
0.28,0.013671875,-0.01953125,0.9892578125,-2.13623046875,0.48828125,-1.28173828125,101308
0.282,0.0244140625,-0.009765625,0.9814453125,-1.8310546875,0.1220703125,-0.732421875,101308
0.284,0.015625,-0.0126953125,0.97265625,-1.40380859375,-0.06103515625,-1.15966796875,101308
0.286,0.005859375,-0.0185546875,0.974609375,-1.40380859375,-0.06103515625,-1.3427734375,101308
0.288,0.0146484375,-0.0078125,0.9775390625,-2.38037109375,0.48828125,-0.6103515625,101308
0.29,0.0146484375,0.0029296875,0.9921875,-1.708984375,0.54931640625,-1.0986328125,101308
0.291,0.013671875,-0.0087890625,0.9921875,-1.77001953125,0.3662109375,-1.46484375,101308
0.293,0.013671875,-0.0078125,0.998046875,-2.44140625,0.8544921875,-1.52587890625,101308
0.296,0.0166015625,-0.0087890625,0.990234375,-1.708984375,1.3427734375,-1.15966796875,101308
0.298,0.0068359375,-0.001953125,0.986328125,-2.38037109375,0.54931640625,-0.6103515625,101308
0.299,0.0185546875,0.0087890625,0.998046875,-2.197265625,0.91552734375,-1.0986328125,101308
0.301,0.0224609375,0.0205078125,1.01171875,-2.0751953125,0.54931640625,-1.40380859375,101308
0.303,0.017578125,0.0205078125,1.0107421875,-1.77001953125,0.6103515625,-1.15966796875,101308
0.306,0.021484375,-0.0029296875,0.9931640625,-0.3662109375,1.0986328125,-1.64794921875,101308
0.308,0.0,-0.01171875,0.9833984375,-1.0986328125,0.6103515625,-1.0986328125,101308
0.31,0.0166015625,-0.00390625,0.9990234375,-1.03759765625,0.8544921875,-1.3427734375,101308
0.312,0.0068359375,-0.0224609375,0.9990234375,-1.28173828125,0.244140625,-1.03759765625,101308
0.314,0.0078125,-0.0078125,0.9921875,-2.197265625,0.3662109375,-0.79345703125,101308
0.317,0.001953125,-0.0205078125,0.994140625,-1.220703125,0.244140625,-1.52587890625,101308
0.319,0.01953125,-0.0107421875,0.9697265625,-0.67138671875,0.8544921875,-2.01416015625,101308
0.321,0.01171875,-0.015625,0.9951171875,-3.0517578125,0.54931640625,-1.0986328125,101308
0.323,0.01171875,-0.0185546875,0.9912109375,-2.62451171875,0.48828125,-1.52587890625,101308
0.324,0.0166015625,-0.017578125,0.9990234375,-2.13623046875,0.91552734375,-1.52587890625,101308
0.327,0.021484375,-0.0087890625,0.9892578125,-1.15966796875,0.91552734375,-1.0986328125,101308
0.329,0.009765625,-0.0068359375,0.9736328125,-0.244140625,1.15966796875,-1.28173828125,101308
0.331,0.0068359375,0.009765625,0.978515625,-1.40380859375,0.79345703125,-0.9765625,101308
0.333,0.01171875,0.001953125,0.9833984375,-1.52587890625,0.48828125,-1.15966796875,101308
0.335,0.0087890625,0.0126953125,0.9892578125,-2.13623046875,1.03759765625,-1.3427734375,101308
0.336,0.001953125,-0.001953125,0.99609375,-1.708984375,0.91552734375,-1.0986328125,101308
0.338,0.0146484375,-0.01171875,0.9970703125,-1.89208984375,0.48828125,-0.732421875,101308
0.34,0.0048828125,-0.00390625,0.9853515625,-2.197265625,0.54931640625,-0.9765625,101308
0.342,0.0,0.001953125,0.9892578125,-3.2958984375,0.244140625,-1.28173828125,101308
0.344,0.01171875,0.0107421875,1.01171875,-2.74658203125,1.0986328125,-1.953125,101308
0.346,0.0087890625,-0.0087890625,1.033203125,-2.0751953125,0.42724609375,-0.54931640625,101308
0.348,-0.001953125,-0.017578125,1.017578125,-0.9765625,1.15966796875,-1.40380859375,101308
0.349,0.0048828125,-0.0009765625,1.0048828125,-0.79345703125,0.42724609375,-0.91552734375,101308
0.351,0.009765625,-0.005859375,0.9931640625,-0.91552734375,0.79345703125,-1.220703125,101308
0.353,0.0126953125,-0.015625,1.005859375,-0.732421875,0.732421875,-1.52587890625,101308
0.355,0.015625,-0.001953125,1.001953125,-0.79345703125,0.79345703125,-1.3427734375,101308
0.358,0.009765625,-0.0087890625,0.970703125,-0.48828125,0.54931640625,-1.15966796875,101308
0.36,0.0048828125,-0.0146484375,0.9638671875,-0.48828125,0.42724609375,-1.8310546875,101308
0.362,0.015625,0.0048828125,0.9619140625,-1.46484375,0.54931640625,-1.220703125,101308
0.364,0.001953125,-0.0048828125,0.98828125,-1.77001953125,0.8544921875,-0.91552734375,101308
0.366,0.0029296875,0.0009765625,1.0048828125,-1.52587890625,0.8544921875,-1.5869140625,101308
0.367,0.015625,0.001953125,0.982421875,-1.89208984375,0.18310546875,-0.54931640625,101308
0.369,0.005859375,-0.005859375,0.9912109375,-1.89208984375,0.732421875,-1.708984375,101308
0.371,0.0068359375,0.00390625,1.0,-2.38037109375,0.42724609375,-1.77001953125,101308
0.373,0.0087890625,-0.001953125,0.994140625,-1.953125,0.732421875,-1.52587890625,101308
0.374,0.017578125,-0.0029296875,0.9951171875,-1.220703125,0.48828125,-1.15966796875,101308
0.377,0.005859375,0.001953125,0.9912109375,-0.8544921875,1.28173828125,-1.15966796875,101308
0.379,0.0126953125,0.00390625,0.998046875,-1.28173828125,0.54931640625,-1.220703125,101308
0.381,0.0205078125,0.001953125,0.9921875,0.06103515625,1.28173828125,-0.732421875,101308
0.383,0.0078125,0.0029296875,0.9892578125,-0.91552734375,0.79345703125,-1.708984375,101308
0.385,0.009765625,-0.0009765625,0.9990234375,-0.91552734375,0.8544921875,-1.28173828125,101308
0.387,0.009765625,-0.0029296875,0.9921875,-1.220703125,0.30517578125,-1.15966796875,101308
0.389,0.0078125,-0.0048828125,0.9970703125,-2.01416015625,1.28173828125,-1.28173828125,101308
0.391,0.0087890625,-0.0263671875,1.0205078125,-2.62451171875,0.0,-0.732421875,101308
0.392,0.005859375,-0.0263671875,1.009765625,-2.3193359375,0.54931640625,-1.708984375,101308
0.394,0.01953125,-0.015625,1.00390625,-2.3193359375,0.732421875,-1.03759765625,101308
0.396,0.017578125,-0.005859375,0.9990234375,-1.220703125,0.9765625,-1.15966796875,101308
0.398,-0.0009765625,-0.0048828125,1.0009765625,-1.8310546875,0.0,-1.28173828125,101308
0.4,0.0048828125,-0.0244140625,0.9970703125,-1.8310546875,0.18310546875,-1.953125,101308
0.402,0.013671875,-0.0234375,1.0166015625,-1.8310546875,0.6103515625,-1.5869140625,101308
0.404,0.009765625,-0.0078125,1.0048828125,-1.953125,0.67138671875,-0.67138671875,101308
0.406,0.0146484375,-0.0048828125,0.994140625,-2.50244140625,0.6103515625,-1.15966796875,101308
0.407,0.0126953125,-0.001953125,1.0078125,-1.953125,0.6103515625,-2.13623046875,101308
0.409,0.0185546875,-0.00390625,0.9931640625,-1.46484375,0.79345703125,-1.220703125,101308
0.411,0.0126953125,0.001953125,0.9736328125,-1.64794921875,1.3427734375,-1.64794921875,101308
0.413,0.0068359375,0.0068359375,1.00390625,-2.197265625,0.732421875,-1.220703125,101308
0.415,0.0146484375,0.0068359375,1.0,-1.64794921875,0.6103515625,-1.52587890625,101308
0.417,0.0166015625,0.001953125,0.98828125,-2.25830078125,0.67138671875,-0.91552734375,101308
0.419,0.005859375,-0.005859375,0.986328125,-1.708984375,0.42724609375,-1.40380859375,101308
0.421,0.0048828125,-0.0126953125,0.9970703125,-2.25830078125,0.79345703125,-1.46484375,101308
0.423,0.0146484375,-0.015625,0.9775390625,-1.52587890625,0.91552734375,-1.220703125,101308
0.424,0.017578125,-0.0048828125,0.9892578125,-1.77001953125,0.48828125,-1.220703125,101308
0.426,0.0146484375,-0.009765625,1.0009765625,-1.64794921875,0.79345703125,-1.15966796875,101308
0.428,0.017578125,-0.0048828125,1.009765625,-1.28173828125,0.732421875,-0.9765625,101308
0.43,0.017578125,-0.0087890625,0.990234375,-1.46484375,0.3662109375,-1.5869140625,101308
0.432,0.017578125,-0.00390625,0.9833984375,-1.15966796875,0.3662109375,-1.46484375,101308
0.433,0.0078125,-0.0009765625,0.9921875,-1.3427734375,1.03759765625,-1.46484375,101308
0.435,0.0234375,-0.005859375,1.0146484375,-0.732421875,0.8544921875,-1.03759765625,101308
0.437,0.0107421875,0.0029296875,1.0048828125,-0.6103515625,0.30517578125,-1.3427734375,101308
0.439,0.0107421875,-0.0087890625,1.001953125,0.30517578125,0.48828125,-1.0986328125,101308
0.441,0.0146484375,0.0,0.984375,-1.46484375,0.67138671875,-1.5869140625,101308
0.443,0.0166015625,-0.001953125,0.990234375,-1.0986328125,0.79345703125,-2.01416015625,101308
0.445,0.013671875,-0.0048828125,0.990234375,-0.91552734375,0.91552734375,-1.3427734375,101308
0.447,0.017578125,-0.005859375,1.005859375,-0.6103515625,1.03759765625,-1.708984375,101308
0.449,0.0166015625,-0.005859375,1.0048828125,-1.40380859375,0.42724609375,-1.46484375,101308
0.451,0.013671875,-0.0244140625,1.0009765625,-1.03759765625,0.48828125,-0.67138671875,101308
0.453,0.01171875,-0.015625,0.9931640625,-1.28173828125,0.18310546875,-1.3427734375,101308
0.455,0.0068359375,-0.015625,0.99609375,-1.40380859375,0.54931640625,-1.28173828125,101308
0.457,0.013671875,-0.00390625,0.9931640625,-0.54931640625,0.244140625,-1.3427734375,101308
0.458,0.0107421875,0.0029296875,0.99609375,-0.54931640625,0.30517578125,-1.220703125,101308
0.46,0.0068359375,-0.0009765625,0.986328125,-1.3427734375,0.79345703125,-1.15966796875,101308
0.462,0.015625,0.015625,0.984375,-1.708984375,0.9765625,-0.91552734375,101308
0.464,0.0078125,0.0,0.9931640625,-1.64794921875,0.732421875,-1.3427734375,101308
0.466,0.009765625,-0.01171875,0.9873046875,-2.25830078125,1.0986328125,-1.52587890625,101308
0.469,0.015625,-0.0029296875,0.9951171875,-2.5634765625,0.244140625,-1.708984375,101308
0.471,0.0224609375,-0.00390625,1.0029296875,-2.9296875,0.1220703125,-0.732421875,101308
0.473,0.021484375,0.0029296875,0.99609375,-2.9296875,0.42724609375,-0.91552734375,101308
0.474,0.0078125,0.0126953125,0.994140625,-0.6103515625,1.0986328125,-0.732421875,101308
0.476,0.0146484375,0.0078125,1.0009765625,-2.197265625,0.67138671875,-0.67138671875,101308
0.478,0.0205078125,0.00390625,0.9921875,-2.197265625,0.6103515625,-1.3427734375,101308
0.48,0.0263671875,0.0,0.9990234375,-1.8310546875,0.48828125,-1.89208984375,101308
0.482,0.0205078125,0.0,0.998046875,-2.01416015625,0.54931640625,-1.40380859375,101308
0.484,0.01953125,-0.0107421875,1.00390625,-2.197265625,0.48828125,-1.0986328125,101308
0.486,0.015625,0.0009765625,0.9921875,-2.38037109375,0.1220703125,-0.8544921875,101308
0.488,0.0146484375,0.001953125,1.009765625,-3.173828125,0.79345703125,-0.9765625,101308
0.489,0.01171875,0.0048828125,0.9951171875,-2.01416015625,1.220703125,-1.15966796875,101308
0.49,0.01171875,0.0087890625,1.005859375,-1.40380859375,1.0986328125,-1.15966796875,101308
0.492,0.0048828125,-0.00390625,1.005859375,-1.953125,1.15966796875,-1.15966796875,101308
0.494,0.013671875,-0.01171875,0.994140625,-2.25830078125,0.244140625,-1.15966796875,101308
0.496,0.013671875,-0.0234375,0.9912109375,-1.8310546875,1.220703125,-1.220703125,101308
0.498,0.001953125,-0.02734375,0.978515625,-1.3427734375,0.732421875,-0.9765625,101308
0.5,0.0146484375,-0.0205078125,0.97265625,-1.52587890625,1.0986328125,-1.3427734375,101308
0.502,0.0107421875,-0.0146484375,0.9833984375,-1.708984375,0.9765625,-0.9765625,101308
0.504,0.009765625,-0.0185546875,0.96484375,-0.48828125,0.18310546875,-1.953125,101308
0.506,0.0107421875,-0.0126953125,0.9736328125,-1.52587890625,0.42724609375,-1.3427734375,101308
0.507,0.001953125,-0.013671875,0.978515625,-1.46484375,-0.06103515625,-0.6103515625,101308
0.511,0.017578125,-0.0166015625,0.9990234375,-2.25830078125,0.42724609375,-0.6103515625,101308
0.513,0.0166015625,-0.0185546875,1.0,-2.38037109375,0.54931640625,-1.220703125,101308
0.515,0.009765625,-0.0107421875,1.0009765625,-2.8076171875,1.15966796875,-0.9765625,101308
0.516,0.0234375,-0.0068359375,1.01171875,-2.62451171875,0.732421875,-1.40380859375,101308
0.518,0.015625,0.0048828125,1.021484375,-3.173828125,0.48828125,-1.220703125,101308
0.519,0.017578125,0.0078125,1.025390625,-2.86865234375,0.732421875,-1.708984375,101308
0.521,0.0185546875,0.0029296875,1.029296875,-1.8310546875,0.244140625,-1.15966796875,101308
0.523,0.01171875,0.0126953125,1.0146484375,-0.8544921875,0.732421875,-0.8544921875,101308
0.525,0.0107421875,0.0146484375,1.0078125,0.0,0.3662109375,-1.77001953125,101308
0.527,0.021484375,0.0087890625,1.005859375,-1.40380859375,0.48828125,-1.3427734375,101308
0.529,0.0166015625,0.0009765625,0.9970703125,0.1220703125,0.30517578125,-1.40380859375,101308
0.531,0.0068359375,0.0068359375,0.98828125,-0.06103515625,0.244140625,-1.46484375,101308
0.533,0.013671875,0.001953125,0.974609375,0.30517578125,0.42724609375,-1.46484375,101308
0.534,0.001953125,-0.0048828125,0.9658203125,-1.3427734375,0.732421875,-1.52587890625,101308
0.536,-0.001953125,-0.01171875,0.990234375,-2.197265625,1.28173828125,-0.91552734375,101308
0.538,0.0146484375,-0.01171875,0.982421875,-2.3193359375,0.06103515625,-2.13623046875,101308
0.54,0.0126953125,-0.017578125,0.984375,-0.91552734375,0.67138671875,-0.9765625,101308
0.542,0.01171875,-0.009765625,0.978515625,-1.40380859375,0.6103515625,-1.15966796875,101308
0.544,0.0126953125,-0.0185546875,0.98828125,-2.0751953125,0.54931640625,-1.46484375,101308
0.546,0.0146484375,-0.0029296875,0.990234375,-2.5634765625,0.3662109375,-1.220703125,101308
